name,description,url
Maison Margiela,Ivy leather penny loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c0/P00877800.jpg
Kiton,Suede espadrilles,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/1b/P00911104.jpg
The North Face,Glenclyffe Low hiking boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/72/P00914495.jpg
Hoka One One,Kaha Low running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ce/P00898196.jpg
Salomon,XT-6 mesh sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e6/P00900875.jpg
Jacquemus,Les Bateau Pavane leather Derby shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f8/P00895488.jpg
New Balance,1906R sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/87/P00914600.jpg
Hoka One One,Hopara sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/92/P00898156.jpg
On,Cloudwander Waterproof running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/16/P00904608.jpg
Hoka One One,Kaha Low running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/56/P00898159.jpg
Ranra,x Salomon Skor faux leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f1/P00829920.jpg
On,Cloudrock 2 waterproof hiking boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f6/P00904609.jpg
New Balance,1906 Utility leather-trimmed mesh sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/81/P00914602.jpg
Our Legacy,Blunt leather mules,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/34/P00909068.jpg
New Balance,WRPD Runner suede-trimmed sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/36/P00914614.jpg
Jil Sander,Leather slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/94/P00883413.jpg
JW Anderson,Animated leather penny loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/81/P00889200.jpg
On,Cloudflow 4 running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c4/P00904602.jpg
New Balance,1906 Utility leather-trimmed mesh sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/dd/P00914604.jpg
Comme des Garçons Homme Deux,x Asics Japan S denim sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/31/P00910542.jpg
New Balance,550 leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/9c/P00914541.jpg
Jacquemus,Pavane leather boat shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6f/P00895489.jpg
Tod's,Suede penny loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/55/P00910719.jpg
Amiri,MA Tassle Hybrid leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e3/P00900637.jpg
On,Cloud X3 sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/12/P00904600.jpg
Birkenstock,Boston suede clogs,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a0/P00904786.jpg
Undercover,Embroidered cotton canvas slip-on shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/16/P00909253.jpg
Balenciaga,Track Clear Sole strapped sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/69/P00556525.jpg
Our Legacy,Klove suede-trimmed leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a3/P00909124.jpg
Birkenstock,Boston suede clogs,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b2/P00904796.jpg
New Balance,2002R suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/80/P00914608.jpg
New Balance,Made In UK 991v1 Finale sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fb/P00868577.jpg
Versace,Barocco leather-trimmed slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/15/P00883387.jpg
Maison Margiela,Replica printed leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/59/P00877808.jpg
Maison Margiela,Tabi canvas sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6b/P00877798.jpg
Kiton,Leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4e/P00896434.jpg
New Balance,610 suede-trimmed sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fb/P00914590.jpg
Alanui,Bandana canvas jacquard espadrille slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/8a/P00884092.jpg
Giorgio Armani,Leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/0b/P00895956.jpg
New Balance,610 sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e3/P00914593.jpg
Valentino Garavani,One Stud leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fe/P00570096.jpg
Salomon,XT-6 GTX sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/71/P00900878.jpg
New Balance,2002R suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b8/P00914609.jpg
New Balance,1906R suede-trimmed sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/30/P00914599.jpg
Tod's,Suede penny loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fd/P00910720.jpg
Tod's,Suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/89/P00910715.jpg
Salomon,XT-Slate Advanced sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/54/P00900886.jpg
Tod's,Gommino nubuck driving shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/bf/P00910723.jpg
Tod's,Gommino leather driving shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/5a/P00910722.jpg
New Balance,Made In UK 991v1 Finale sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7f/P00868567.jpg
New Balance,1906R sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/40/P00914597.jpg
Giorgio Armani,Galleria 3 leather slip-on sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/1a/P00895959.jpg
New Balance, 610 sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7a/P00914592.jpg
Givenchy,Marshmallow suede and leather sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/09/P00553273.jpg
Birkenstock,Zürich suede mules,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a4/P00904795.jpg
Amiri,MA Runner leather-trimmed sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/8d/P00893410.jpg
Kiton,Suede boat shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/75/P00911103.jpg
New Balance,550 leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a7/P00914589.jpg
Givenchy,Sock sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/df/P00553278.jpg
Birkenstock,Arizona suede sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7c/P00904780.jpg
Givenchy,Squared box leather Chelsea boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/78/P00553283.jpg
Tod's,Suede loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4a/P00895922.jpg
Lanvin,Leather Derby shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/5b/P00875996.jpg
Versace,Medusa leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4c/P00883384.jpg
Versace,Medusa '95 leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/03/P00883383.jpg
Giorgio Armani,Suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6c/P00895960.jpg
New Balance,550 leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/8f/P00914571.jpg
Lanvin,DBB1 leather and suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/cc/P00875976.jpg
New Balance,610 suede-trimmed sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/0f/P00914591.jpg
Kiton,Knit sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/5d/P00896435.jpg
Lanvin,Suede and leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/d3/P00875988.jpg
Kiton,Suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b6/P00896442.jpg
Versace,Medusa suede clogs,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ec/P00883388.jpg
New Balance,Made in UK 991 suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/2f/P00868581.jpg
Giorgio Armani,Leather-trimmed sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fb/P00895958.jpg
Kiton,Suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/db/P00896446.jpg
RRL,New Norfolk leather low-top sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/95/P00896669.jpg
Alanui,The Journey suede slippers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/8a/P00884104.jpg
Tod's,Leather monk strap shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a0/P00895916.jpg
Lanvin,DBB1 suede and leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/66/P00875992.jpg
Alanui,The Journey embroidered suede mules,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/54/P00884121.jpg
Tod's,Suede desert boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/14/P00895917.jpg
Tod's,Cassetta Casual suede slip-on sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/49/P00895920.jpg
Balenciaga,Track Clear Sole sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/eb/P00513610.jpg
Tod's,Suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/50/P00895909.jpg
Tod's,Cassetta suede loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b8/P00895921.jpg
Tod's,Suede-trimmed leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c6/P00895911.jpg
Tod's,Cassetta Casual suede slip-on sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/13/P00895915.jpg
Givenchy,Marshmallow rubber sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/53/P00550975.jpg
Amiri,MA-1 leather and mesh sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/85/P00893404.jpg
Hoka One One,Mafate Three2 sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c3/P00843357.jpg
Tod's,Gommino suede driving shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/80/P00895926.jpg
Givenchy,Marshmallow rubber slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e0/P00550976.jpg
Tod's,Gommino suede driving shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a0/P00895925.jpg
Versace,Greca Portico leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/42/P00883382.jpg
Tod's,Leather-trimmed suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/83/P00895927.jpg
Tod's,Gommino suede driving shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/15/P00895923.jpg
Tod's,Gommino leather driving shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/63/P00895924.jpg
Jil Sander,Leather Derby shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/bf/P00889351.jpg
Jil Sander,Leather platform sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/54/P00889355.jpg
Tod's,Suede loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4f/P00895919.jpg
Salomon,x Phileo XT-SP1 sneakers ,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4d/P00827707.jpg
Auralee,Suede ankle boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a0/P00834947.jpg
New Balance,2002R suede and mesh sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f2/P00818454.jpg
Giorgio Armani,Knitted slippers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/15/P00878883.jpg
Giorgio Armani,Canvas slip-on shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f2/P00878884.jpg
Norda,001 G+ Spike running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c9/P00838505.jpg
Norda,001 G+ Spike running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/33/P00838503.jpg
On,Cloudvista running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a9/P00843662.jpg
Hoka One One,Clifton 9 GTX sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/2e/P00843353.jpg
New Balance,Made in UK 576 leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/d4/P00887487.jpg
Balenciaga,Track sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/da/P00513603.jpg
Balenciaga,Speed 2.0 sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e1/P00512980.jpg
Comme des Garçons Homme Deux,x Dr. Martens leather Derby shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/94/P00843159.jpg
Jil Sander,Semanado leather sneakers ,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ed/P00831053.jpg
Hoka One One,Mafate Speed 2 mesh sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/75/P00843376.jpg
Birkenstock 1774,1774 III Tokio suede clogs,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/82/P00803555.jpg
Tod's,Gommino leather driving shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/25/P00828543.jpg
Norda,002 low-top sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/5b/P00792202.jpg
Tod's,Suede Derby shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/41/P00828528.jpg
Rick Owens,Geobasket high-top leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e7/P00820869.jpg
Versace,Medusa logo leather mules,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/d4/P00818806.jpg
New Balance,Made in USA 990v5 sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/2a/P00779006.jpg
Salomon,ACS Pro Advanced trail running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f0/P00776612.jpg
Kiton,Suede hiking boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/54/P00828637.jpg
Valentino Garavani,Valentino Garavani knitted Rockrunner sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ef/P00481251.jpg
Amiri,Skel Top Hi leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/03/P00806142.jpg
Giorgio Armani,Suede loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a9/P00820287.jpg
Thom Browne,Grained leather penny loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/89/P00489213.jpg
On,Cloudwander Waterproof sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/2f/P00784283.jpg
On,Cloudmonster sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7d/P00784350.jpg
Tod's,Tabs Suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/29/P00757068.jpg
Hoka One One,Ora Recovery slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/55/P00791273.jpg
Hoka One One,Clifton 9 sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/17/P00791290.jpg
Versace,Medusa leather thong sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/35/P00737786.jpg
Tod's,Leather-trimmed sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/1f/P00757064.jpg
On,Cloudrunner running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a8/P00784357.jpg
Hoka One One,Recovery slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f0/P00791274.jpg
Tod's,Suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7e/P00757066.jpg
New Balance,Made In The USA 990v3 suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/85/P00758534.jpg
On,Cloudrock 2 waterproof hiking boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/69/P00704401.jpg
On,Cloudrock 2 waterproof hiking boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/46/P00704403.jpg
Thom Browne,Classic Longwing Brogue,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/3b/P00431645.jpg
On,Cloud 5 Waterproof running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/13/P00704367.jpg
Versace,Medusa slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e0/P00680527.jpg
Tod's,Suede ankle boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/3d/P00710197.jpg
Tod's,Leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/75/P00681036.jpg
Giorgio Armani,GA leather moccasins,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/19/P00637237.jpg
Tod's,Gommino driving shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/55/P00592047.jpg
Asics,GT-2160 sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/d8/P00845899.jpg
Asics,Gel-Terrain sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/22/P00845896.jpg
Asics,Gel-Quantum 360 VIII mesh sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/00/P00845861.jpg
Athletics Footwear,2.0 Low mesh-trimmed sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/81/P00886528.jpg
Asics,Gel-Kayano 14 sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/2d/P00845917.jpg
Common Projects,Tournament canvas sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/50/P00905782.jpg
Common Projects,Tennis 70 low-top suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/43/P00905777.jpg
Common Projects,Suede Derby shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/8e/P00905784.jpg
Common Projects,Track Classic suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/05/P00905779.jpg
Common Projects,Cracked Achilles leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ca/P00905774.jpg
Common Projects,Track Classic suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ad/P00905778.jpg
Clarks Originals,Weaver suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/af/P00909314.jpg
Common Projects,Leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/cf/P00905787.jpg
Common Projects,Tournament canvas sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/42/P00905783.jpg
Common Projects,Cracked leather Derby shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/38/P00905786.jpg
Common Projects,Leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/92/P00905788.jpg
Clarks Originals,Walla Eden Lo suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f2/P00909312.jpg
Clarks Originals,Walla Eden suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/18/P00909311.jpg
Common Projects,Suede slip-on sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/11/P00905781.jpg
Common Projects,Tennis 70 low-top leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/27/P00905776.jpg
